Riding.code,Riding,Province,Riding.history,Parliament.no,Term,Id.2,Id,Name,Total.vote,Percentage,Party.Name,Occupation,Religion,French,Length,switch.check,Ministry,Secretary,Change.party,Temporary.suspended.caucus,Excluded.caucus,Quit.caucus,First.Nations,Country.of.Birth,Note1,Note2,Bill.type,H21S1V001,H21S1V002,H21S1V003,H21S1V004,H21S1V005,H21S1V006,H21S1V007,H21S1V008,H21S1V009,H21S1V010,H21S1V011,H21S1V012,H21S1V013,H21S1V014,H21S1V015,H21S1V016,H21S1V017,H21S1V018,H21S1V019,H21S1V020,H21S2V001,H21S2V002,H21S2V003,H21S2V004,H21S2V005,H21S2V006,H21S2V007,H21S2V008,H21S2V009,H21S2V010,H21S2V011,H21S2V012,H21S2V013,H21S2V014,H21S2V015,H21S2V016,H21S2V017,H21S2V018,H21S2V019,H21S2V020,H21S2V021,H21S2V022,H21S2V023,H21S2V024,H21S2V025,H21S2V026,H21S2V027,H21S2V028,H21S2V029,H21S2V030,H21S2V031,H21S2V032,H21S2V033,H21S2V034,H21S2V035,H21S2V036,H21S2V037,H21S2V038,H21S2V039,H21S2V040,H21S2V041,H21S2V042,H21S3V001,H21S3V002,H21S3V003,H21S3V004,H21S3V005,H21S3V006,H21S3V007,H21S3V008,H21S3V009,H21S3V010,H21S3V011,H21S3V012,H21S3V013,H21S4V001,H21S4V002,H21S4V003,H21S4V004,H21S4V005,H21S4V006,H21S4V007,H21S4V008,H21S4V009,H21S4V010,H21S4V011,H21S4V012,H21S4V013,H21S4V014,H21S4V015,H21S4V016,H21S4V017,H21S4V018,H21S4V019,H21S4V020,H21S4V021,H21S4V022,H21S4V023,H21S4V024,H21S4V025,H21S4V026,H21S4V027,H21S4V028,H21S4V029,H21S5V001,H21S5V002,H21S5V003,H21S5V004,H21S5V005,H21S5V006,H21S5V007,H21S5V008,H21S5V009,H21S5V010,H21S5V011,H21S5V012,H21S5V013,H21S5V014,H21S5V015,H21S5V016,H21S5V017,H21S5V018,H21S5V019,H21S5V020,H21S5V021,H21S5V022,H21S5V023,H21S5V024,H21S5V025,H21S5V026,H21S5V027,H21S5V028,H21S6V001,H21S6V002,H21S6V003,H21S6V004,H21S6V005,H21S6V006,H21S6V007,H21S6V008,H21S6V009,H21S6V010,H21S6V011,H21S6V012,H21S6V013,H21S6V014,H21S6V015,H21S6V016,H21S6V017,H21S6V018,H21S6V019,H21S6V020,H21S6V021,H21S6V022,H21S6V023,H21S6V024,H21S6V025,H21S6V026,H21S6V027,H21S6V028,H21S6V029,H21S6V030,H21S6V031,H21S6V032,H21S6V033,H21S6V034,H21S7V001,H21S7V002,H21S7V003,H21S7V004,H21S7V005,H21S7V006,H21S7V007,H21S7V008,H21S7V009,H21S7V010,H21S7V011,H21S7V012,H21S7V013,H21S7V014,H21S7V015,H21S7V016,H21S7V017,H21S7V018,H21S7V019,H21S7V020,H21S7V021,H21S7V022,H21S7V023,H21S7V024,H21S7V025,H21S7V026,H21S7V027,H21S7V028,H21S7V029,H21S7V030,H21S7V031,H21S7V032,H21S7V033,H21S7V034,H21S7V035,H21S7V036,H21S7V037,H21S7V038,H21S7V039
486,NICOLET--YAMASKA,Quebec,1933 - 1966,21,1949.06.27,746,3657b5d5-0505-4042-900e-b399b903ca76,"BOISVERT, Maurice",10208,0.5087,Liberal Party of Canada,Lawyer,,1,1,,,,,,,,,,,,,2,9,2,1,1,1,2,1,2,9,2,1,1,2,2,1,1,1,1,9,1,2,9,2,2,2,1,1,2,2,1,2,2,9,9,1,1,2,1,2,2,1,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,2,1,2,2,2,1,2,1,2,2,9,2,2,2,2,2,2,2,2,9,2,2,9,2,2,2,2,9,2,1,2,2,1,1,1,9,1,2,9,9,2,2,2,2,1,2,9,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,9,9,9,9,9,9,9,2,9,9,9,9,2,1,1,9,9,2,2,9,9,9,9,9,9,1,1,9,9,2,2,2,9,1,9,2,2,2,1,1,1,2,2,2,1,9,9,2,2,9,2,2,9,9,9,1,1,9,9,2,1,2,2,2,2,2,2,9
145,CHURCHILL,Manitoba,1933 - ,21,1949.06.27,751,36e62ac4-6ef4-4af6-9625-74305e04a6e6,"WEAVER, George Dyer",6847,0.4561,Liberal Party of Canada,Engineer,,0,1,,,,,,,,,,,,,2,2,2,1,1,1,2,1,2,2,9,9,9,9,9,9,9,1,1,2,1,2,9,2,2,2,1,1,2,2,9,9,9,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,1,9,2,2,1,2,1,2,2,2,2,9,2,2,2,2,2,2,9,2,2,2,2,2,9,2,2,2,9,9,9,9,9,9,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,9,1,2,1,2,1,1,9,9,9,9,9,9,2,2,9,1,1,2,1,2,9,9,9,2,9,2,2,1,2,1,2,2,2,2,1,9,2,1,1,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,2,2,9,2,2,2
574,PROVENCHER,Manitoba,1871 - ,21,1949.06.27,769,386b725e-bf30-43b6-a681-9bfdc78a7e3f,"JUTRAS, Rene N.",6834,0.6303,Liberal Party of Canada,"Farmer, teacher",,1,3,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,2,1,1,2,2,1,1,1,1,9,1,9,2,2,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,9,2,2,2,2,9,2,2,2,2,2,2,1,2,2,1,9,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,9,2,1,2,2,9,2,2,9,9,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,9,9,9,2,2,1,9,9,9,9,9,9,2,9,9,9,2,2,1,1,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2,1,1,9,9,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,9,2,2,2,2
685,SIMCOE EAST,Ontario,1882 - 1966,21,1949.06.27,808,3ada6e3a-9fea-4e2f-a739-b461030a41c3,"ROBINSON, William Alfred",10030,0.4891,Liberal Party of Canada,Barrister,,0,2,,,,,,,,,,,,,9,9,9,9,2,1,2,1,2,9,2,9,1,2,2,1,1,9,1,9,9,2,9,2,2,2,1,1,2,2,1,2,2,9,9,1,1,2,1,2,2,1,9,2,2,9,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,2,2,2,1,2,9,2,2,9,2,2,2,2,2,9,2,2,2,2,2,9,2,2,2,2,2,9,1,9,2,1,9,9,2,1,2,9,9,2,2,2,2,1,9,9,2,1,1,2,2,1,1,1,9,9,2,1,1,1,2,1,2,2,2,2,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,2,1,9,2,9,9,9,9,9,1,1,9,9,2,9,9,9,2,2,9,9,1,1,2,2,2,2,2,2,1,9,9,9,2,1,9,9,9,9,9,1,9,9,9,2,2,2,2,9,9,9,9,1,1,2,2,1,9,2,2,9,2,2,2
343,KINGSTON CITY,Ontario,1924 - 1952,21,1949.06.27,818,3c0ada5b-9c56-44f1-ac05-a0a537a1c0a7,"HENDERSON, William James",10045,0.5383,Liberal Party of Canada,"Barrister, lawyer",,0,1,,,,,,,,,,,,,2,2,2,1,1,9,9,9,2,9,2,9,1,9,9,1,1,9,9,9,1,2,2,2,2,2,1,1,9,2,1,2,2,1,1,1,1,9,9,9,9,9,9,9,9,2,2,2,2,2,9,2,2,2,2,2,2,9,9,9,9,9,2,2,1,2,1,2,2,2,9,9,2,9,9,2,9,9,9,2,2,9,2,9,2,9,2,2,9,9,2,1,1,1,2,9,9,9,2,2,9,2,2,1,9,9,2,9,1,2,9,1,1,1,2,1,2,1,1,9,9,9,9,9,9,9,2,2,1,1,9,9,2,9,9,9,2,9,9,9,9,9,9,2,2,2,2,9,2,9,1,1,9,2,9,2,2,9,9,9,2,2,1,1,9,9,2,2,2,2,9,1,2,2,2,1,9,9,9,2,9,1,9,9,9,2,9,2,2,9,9,9,1,9,9,2,2,1,2,2,9,9,9,2,9
260,HALDIMAND,Ontario,1903 - 1952,21,1949.06.27,821,3c47c3de-f499-4616-821f-fd66dd5a5d6c,"CATHERWOOD, A. Earl",5432,0.471,Progressive Conservative Party,Farmer,,0,1,,,,,,,,,,,,,1,1,2,9,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,9,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,9,9,9,9,2,1,1,1,1,1,1,1,9,9,9,9,1,2,2,1,2,9,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,2,9,1,1,1,2,2,9,1,1,2,1,1,2,9,2,1,2,9,9,2,9,1,9,1,1,9,9,2,1,2,1,1,2,9,2,9,9,9,9,9,2,1,2,1,9,9,1,2,1,2,2,1,2,2,9,9,2,1,9,1,1,2,1,2,1,2,1,1,2,1,1,9,9,1,1,1,1,1,1,1,2,2,1,1,1,9,9,2,2,1,1,2,2,1,1,1,2,9,9,1,1,1,2,1,1,9,1,1,9,1,1,1,2,2,2,2,9,9,2,9,9,1,2,1,1,1
230,FRONTENAC--ADDINGTON,Ontario,1924 - 1952,21,1949.06.27,837,3d711546-f3de-417d-bd6c-4c9fabacdd96,"AYLESWORTH, Wilbert Ross",7724,0.5156,Progressive Conservative Party,"Farmer, merchant",,0,3,,,,,,,,,,,,,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,9,1,2,9,9,1,9,9,9,2,2,2,2,9,2,1,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9,9,9,1,9,1,9,9,9,9,9,2,1,9,9,1,1,9,9,2,1,9,9,2,1,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,2,1,2,2,1,2,9,1,1,9,9,2,9,1,2,1,2,1,9,1,1,2,9,9,2,2,9,1,9,9,1,1,9,2,2,1,9,9,9,9,9,9,9,9,2,2,1,9,1,2,9,9,1,1,9,2,1,1,9,9,9,9,9,9,1,2,9,9,9,9,9,9,9,9,9,2,1,9,9
712,SUDBURY,Ontario,1947 - ,21,1949.06.27,838,3d7acb9b-ac08-47e7-84f4-3c284d33edcb,"GAUTHIER, J. Leoda",15636,0.4402,Liberal Party of Canada,Lumber merchant,,1,2,,,,,,,,,,,,,2,2,2,1,1,9,9,9,2,2,2,1,1,2,2,1,1,1,1,2,1,2,9,2,2,2,1,9,2,2,1,2,2,1,1,9,9,2,1,2,2,1,2,2,9,2,2,2,2,2,2,2,2,9,2,2,2,9,9,9,9,9,2,2,1,2,1,9,2,2,2,2,2,2,2,9,2,2,2,2,9,9,9,9,2,2,9,2,9,9,2,1,1,1,9,1,2,9,2,2,9,2,2,1,9,9,2,1,1,2,9,9,1,1,2,1,2,9,1,1,2,1,9,9,9,9,9,9,9,9,9,9,2,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,2,2,9,2,2,9,9,2,2,1,9,9,9,2,2,2,2,9,9,9,9,2,1,9,9,9,2,2,9,2,2,9,2,2,2,2,2,9,9,1,9,1,2,2,1,9,9,2,9,2,2,2
413,MACKENZIE,Saskatchewan,1905 - 1996,21,1949.06.27,861,3e9ced97-cd00-440c-84c2-f066b881c9a7,"FERRIE, Gladstone M.",7564,0.46,Liberal Party of Canada,"Farmer, livestock dealer",,0,1,,,,,,,,,United States,,,,2,2,2,1,9,1,2,1,2,2,2,1,1,2,9,1,9,1,1,2,1,2,9,9,9,9,9,9,2,2,1,2,2,1,1,1,1,2,9,2,2,1,2,2,2,2,9,9,9,9,2,2,2,2,2,2,2,9,9,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,1,9,9,9,9,9,2,1,2,9,9,2,2,2,2,9,2,1,2,1,1,2,9,9,1,1,2,1,2,9,9,1,2,1,9,9,9,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,9,2,1,1,2,2,2,2,9,9,2,2,2,2,1,1,2,9,2,2,2,9,1,1,2,2,2,1,1,1,2,9,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,9,9,9,9,9,9,9,9,9,9
848,YORK WEST,Ontario,1914 - ,21,1949.06.27,870,3f27b0a5-3b86-4f3a-8bab-f44a940c0742,"ADAMSON, Rodney",19184,0.3809,Progressive Conservative Party,Mining engineer,,0,3,,,,,,,,,,,,,1,9,9,9,2,2,1,2,2,9,9,9,9,2,9,9,9,9,9,9,2,9,1,1,2,1,2,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,9,9,9,9,1,9,1,1,1,2,2,9,9,2,2,9,2,1,1,9,2,9,1,1,9,9,1,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,2,1,1,2,1,2,1,2,1,9,2,1,1,1,1,1,9,2,2,9,9,1,9,9,9,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,1,1,1,1,9,2,2,1,1,1,1,9,2,2,1,1,2,9,9,1,1,2,2,2,1,1,9,2,1,1,1,9,9,1,1,9,9,9,2,2,2,9,9,2,1,1,9,2,1,1,9
138,CHARLOTTE,New Brunswick,1867 - 1966,21,1949.06.27,876,3f8478c9-237c-49c9-b8d2-585121332655,"STUART, A. Wesley",6197,0.5024,Liberal Party of Canada,"Commercial fisherman, fisheries inspector, public servant",,0,2,,,,,,,,,,,,,9,2,2,1,1,1,2,1,2,9,2,1,1,2,2,1,1,1,1,2,1,2,9,9,9,9,9,9,9,2,1,2,2,1,1,9,9,2,1,2,2,1,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,2,9,1,9,2,2,1,2,9,2,2,2,2,2,2,2,2,2,9,9,9,2,2,2,2,2,2,2,2,2,9,9,2,9,1,1,2,1,2,2,9,2,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,9,2,2,1,1,2,1,2,9,9,2,2,9,2,9,9,9,1,2,2,2,2,1,9,2,1,1,2,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2,2,9,1,2,2,2,1,9,9,9,2,2,1,2,2,9,9,9,2,2,2,2,1,1,1,1,9,9,9,9,9,2,2,2,2,2
36,BEAUCE,Quebec,1867 - ,21,1949.06.27,889,40ba4669-a139-42e4-b8ed-03be4bc8d762,"POULIN, Raoul",10267,0.4635,Independent,Physician,,1,1,,,,,,,,,,,,,9,9,2,9,2,9,1,2,2,9,9,9,9,9,9,2,2,9,9,9,1,1,9,1,1,9,2,9,2,2,9,9,9,9,9,9,9,2,9,1,1,2,9,2,1,1,9,9,9,9,1,9,9,9,9,2,2,9,9,9,2,2,2,1,2,1,2,9,1,1,2,2,9,1,1,9,9,9,9,9,9,1,1,2,2,9,1,1,2,9,1,9,9,9,2,9,9,9,9,1,1,9,2,2,9,9,2,2,1,1,9,2,2,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,1,9,9,9,9,9,1,9,9,9,9,2,2,2,9,9,1,9,9,9,9,9,9,9,9,9,9,9,2,1,9,9,9,9,9,1,1,2,9,9,9,1,1,2,9,9,9,1,9,1,2,9,9,9,9,9,2,1,1,9,1,1,1,9,9,2,9
1252,ST. BONIFACE,Manitoba,1947 - 1952,21,1949.06.27,895,40fe3484-0ff1-459e-be16-8caaedc3b0e8,"VIAU, Fernand",10766,0.5733,Liberal Party of Canada,Military,,1,2,,,,,,,,,,,,,2,2,2,9,1,1,2,1,9,9,2,9,1,2,2,1,1,1,1,2,1,9,2,2,2,2,1,9,2,2,1,2,2,9,9,9,9,9,9,9,9,9,2,2,2,9,9,9,9,9,2,2,2,2,2,2,2,9,2,9,9,9,2,2,1,2,1,2,2,2,2,9,9,2,2,2,2,2,2,1,9,9,2,9,2,2,9,9,1,2,2,1,9,1,2,9,9,9,2,2,2,2,2,9,2,9,2,1,1,2,9,1,9,1,2,1,2,1,1,9,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,2,9,9,9,9,9,2,9,9,9,2,9,1,1,2,9,2,2,2,9,2,9,9,9,1,1,2,2,2,9,9,9,9,9,9,9,2,1,9,9,2,9,9,1,2,2,2,2,2,2,2,2,2,1,9,9,9,9,9,9,2,2,2,9,2,2,2
51,BONAVENTURE,Quebec,1867 - 1971,21,1949.06.27,897,414611c5-593a-4084-9c41-ea6d6a98f438,"ARSENAULT, Bona",9802,0.5761,Liberal Party of Canada,"Author, business manager, editor, insurance agent, insurance broker, journalist, public relations officer",,1,2,,,,,,,,,,,,,9,9,2,1,1,9,9,9,9,9,9,9,9,2,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,2,1,1,1,1,2,9,9,9,9,9,2,2,9,9,9,9,9,9,9,9,2,2,2,2,1,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,2,9,9,9,2,2,9,2,9,2,9,9,2,9,9,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,9,2,2,9,1,9,9,9,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,9,9,2,9,9,9,9,9,9,9,2,9,9,9,2,9,9,9,9,9,2,9,9,9,9,9,9,9,9,1,9,9,2,2,2,2,9,9,9,2,9,9,9,9,9,2,2,1,9,9,9,9,2,9,9,9,9,9,1,9,9,9,2,9,9,9,9,9,9,9,9
1122,ST. ANTOINE--WESTMOUNT,Quebec,1947 - 1952,21,1949.06.27,898,4147128e-2ec6-4295-95ae-389b95cc3ca4,"ABBOTT, Hon. Douglas Charles",21399,0.6544,Liberal Party of Canada,Lawyer,,0,3,,1,,,,,,,,,,,2,2,9,9,1,9,9,9,2,2,9,9,9,1,9,9,1,1,1,9,1,2,2,2,9,9,9,9,9,9,1,9,9,1,1,1,1,9,9,9,9,9,2,2,2,2,2,2,9,9,9,2,2,2,2,9,2,9,2,9,1,2,2,2,1,2,9,9,2,2,2,2,2,9,9,9,9,9,9,9,2,2,2,9,9,2,2,2,1,2,2,1,1,1,2,9,9,2,2,9,2,2,2,1,9,9,2,1,9,9,9,9,9,1,2,1,2,1,1,9,2,9,2,9,9,2,2,2,1,1,2,1,2,2,2,2,2,9,2,2,1,2,9,9,9,9,9,1,9,9,9,9,2,2,2,9,2,9,2,9,2,2,9,1,9,2,9,9,9,9,1,9,9,2,9,9,9,9,2,2,2,1,2,2,9,2,2,2,2,2,2,1,9,1,1,2,9,9,9,9,2,9,9,2,2
550,PICTOU,Nova Scotia,1867 - 1966,21,1949.06.27,920,4312a6c5-011e-4198-9408-038d3fc3eb0a,"MCCULLOCH, Henry Byron",10930,0.5069,Liberal Party of Canada,Merchant,,0,4,,,,,,,,,,,,,2,2,9,1,1,1,2,1,2,2,9,9,9,2,2,1,1,1,1,9,1,9,2,2,2,2,1,1,2,2,1,2,2,9,9,9,9,9,9,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,1,9,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,9,9,9,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,9,2,2,2,2,9,9,9,2,2,1,1,9,9,2,2,9,9,1,9,2,2,2,9,1,1,2,2,2,1,2,2,2,2,9,2,2,2,2,1,1,1,1,9,2,1,9,2,2,2,2,2,9
853,YORK SOUTH,Ontario,1903 - 1976,21,1949.06.27,939,44449e3c-562a-4461-aa3d-ae59eb3971cd,"NOSEWORTHY, Joseph W.",15293,0.3685,Co-operative Commonwealth Federation,Teacher,,0,2,,,,,,,,,,,,,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,9,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,9,9,9,9,1,2,1,1,2,1,1,2,9,1,9,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,9,1,1,1,1,1,1,1,2,1,9,2,2,2,1,2,1,1,1,1,2,1,1,2,9,9,1,9,1,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,9,9,9,9,1,9,9,1,1,2,1,1,2,1,2,9,1,9,9,9,1,1,2,2,1,1,1,2,9,9,2,1,9,9,9,9,9,9,1,1,1,1,2,9,9,1,1,2,9,9,9,1,1,2,1,1,1,1,1,1,1,1,9,9,9,9,2,9,1,2,9,9,1,9,2,1,1
583,QUEBEC WEST,Quebec,1947 - 1966,21,1949.06.27,948,449e1e87-7c70-4086-bf84-ce748397efe9,"PARENT, Charles",12391,0.5423,Liberal Party of Canada,Lawyer,,1,4,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,1,2,9,9,9,2,9,9,9,2,2,2,9,9,2,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,1,9,9,2,9,1,2,9,1,1,9,9,9,2,1,1,9,9,9,9,9,9,2,2,2,1,9,9,9,2,9,9,9,2,9,9,9,9,9,9,9,2,9,9,9,9,2,9,9,2,9,2,9,9,9,9,9,9,9,9,9,9,9,9,2,9,2,1,1,2,9,9,9,9,9,2,2,2,1,9,9,9,2,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,2,9,9
860,YUKON--MACKENZIE RIVER,Northwest Territories,1947 - 1952,21,1949.06.27,968,45db63ad-e84c-493f-b521-61484fc4af35,"SIMMONS, James Aubrey",3284,0.4896,Liberal Party of Canada,Notary,,0,1,,,,,,,,,,,,,2,2,2,1,9,1,2,1,2,2,9,9,1,2,2,9,1,1,9,9,1,2,2,2,2,2,1,9,9,2,9,9,9,1,1,1,1,2,1,2,2,1,2,9,9,2,2,2,2,2,9,2,2,2,2,9,2,2,2,2,1,9,2,2,1,2,1,2,2,2,2,2,2,9,9,2,2,2,9,1,9,2,2,2,9,9,2,2,1,2,2,1,9,9,2,1,2,9,9,9,9,9,9,9,2,1,2,1,1,2,2,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,2,2,1,2,9,9,9,9,2,2,9,9,9,9,9,1,1,2,2,9,2,2,2,2,9,2,9,9,9,9,9,2,9,9,9,1,1,9,9,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,9,9,1,2,2,2,9,9,9,9
579,QUEBEC--MONTMORENCY,Quebec,1924 - 1966,21,1949.06.27,987,47a6a353-0ea9-42e7-b5de-7445d28f3586,"LACROIX, Wilfrid",16829,0.6536,Liberal Party of Canada,Architect,,1,4,,,,,,,,,,,,,2,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,1,9,2,2,2,2,1,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,2,2,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9,9,2,1,1,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,1,2,1,2,2,2,9,9,9,1,1,2,1,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,2,1,1,1,9,9,9,1,9,9,9,2,9,2,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9
153,COLCHESTER--HANTS,Nova Scotia,1933 - 1966,21,1949.06.27,1000,48e8779e-92d9-4a3f-9643-cc4aa0d25b93,"STANFIELD, Frank Thomas",13550,0.4925,Progressive Conservative Party,Industrialist,,0,2,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,2,9,9,9,9,1,1,1,2,1,2,2,2,9,9,9,9,9,9,9,9,9,2,1,9,2,9,2,1,1,9,9,9,9,9,9,1,1,1,2,2,2,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,1,2,2,9,9,1,1,2,1,1,9,9,9,9,2,9,9,2,1,9,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1,1,9,9,9,9,9,9,9,1,9,2,9,9,9,9,9,9,9,9,9,9,9,1,1,1,2,9,9,1,9,1,1,1,9,1,2,9,9,9,9,9,2,1,1,9,2,9,9,9
614,RIMOUSKI,Quebec,1867 - 1980,21,1950.10.16,1002,48ef08b3-5591-4d19-9c97-fc7e5d6c25e8,"ROUSSEAU, Joseph Herve",9976,0.4859,Independent Liberal,Notary,,1,1,,,,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,2,2,2,9,9,2,2,2,2,2,2,1,2,2,1,1,9,2,1,2,9,9,2,9,9,2,9,2,9,2,1,1,2,2,9,1,1,2,1,2,1,1,9,9,9,2,2,9,9,9,9,9,9,2,1,2,2,2,9,2,1,2,9,9,9,9,9,2,9,9,9,2,2,1,1,2,2,2,2,2,2,9,9,2,2,1,1,2,2,2,2,2,2,1,1,2,9,2,1,1,1,2,2,2,1,2,2,2,2,2,9,9,2,2,1,1,1,9,2,2,1,2,2,9,2,2,9,9
793,WELLAND,Ontario,1867 - 1987,21,1949.06.27-1950.08.01,1004,48fe0415-1454-43d8-a242-1562dedacc97,"MITCHELL, Hon. Humphrey",23734,0.4728,Liberal Party of Canada,"Machine operator, union officer",,0,4,,1,,,,,,,England,Died in office: 1950.08.01,,,9,2,2,9,1,9,9,9,9,9,2,9,9,9,9,9,9,9,1,2,9,9,9,2,2,2,1,9,2,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,2,2,2,2,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
